review_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,review_reason,candidate_count,best_score,error_message,raw_payload_persisted
graph_album:album|cockney rebel|psychomodo:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cockney rebel|psychomodo,graph_album,album,Cockney Rebel,The Psychomodo,1974,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|cocteau twins|heaven or las vegas:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cocteau twins|heaven or las vegas,graph_album,album,Cocteau Twins,Heaven or Las Vegas,1990,us,apple_album_search_no_auto_match,2,88,,false
graph_album:album|collins kids|hop skip and jump:apple_album_search_no_results,apple_music_link_pass_v1,album|collins kids|hop skip and jump,graph_album,album,The Collins Kids,"Hop, Skip and Jump",1991,us,apple_album_search_no_results,0,,,false
graph_album:album|coup|steal this album:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|coup|steal this album,graph_album,album,The Coup,Steal This Album,1998,us,apple_album_search_no_auto_match,1,50,,false
graph_album:album|cranberries|no need to argue:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cranberries|no need to argue,graph_album,album,The Cranberries,No Need to Argue,1994,us,apple_album_search_no_auto_match,5,88,,false
graph_album:album|crests|best of the crests:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|crests|best of the crests,graph_album,album,The Crests,The Best of the Crests,1962,us,apple_album_search_no_auto_match,10,0,,false
graph_album:album|cure|disintegration:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|cure|disintegration,graph_album,album,The Cure,Disintegration,1989,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|curtis mayfield|super fly:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|curtis mayfield|super fly,graph_album,album,Curtis Mayfield,Super Fly,1972,us,apple_album_search_no_auto_match,10,50,,false
graph_album:album|curve|doppelganger:apple_album_search_no_results,apple_music_link_pass_v1,album|curve|doppelganger,graph_album,album,Curve,Doppelganger,1992,us,apple_album_search_no_results,0,,,false
graph_album:album|daddy yankee|barrio fino:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|daddy yankee|barrio fino,graph_album,album,Daddy Yankee,Barrio Fino,2004,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|danny elfman|batman:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|danny elfman|batman,graph_album,album,Danny Elfman,Batman,1989,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|danny elfman|nightmare before christmas:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|danny elfman|nightmare before christmas,graph_album,album,Danny Elfman,The Nightmare Before Christmas,1993,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|dave van ronk|inside dave van ronk:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|dave van ronk|inside dave van ronk,graph_album,album,Dave Van Ronk,Inside Dave Van Ronk,1964,us,apple_album_search_no_auto_match,3,73,,false
graph_album:album|david bowie|aladdin sane:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|david bowie|aladdin sane,graph_album,album,David Bowie,Aladdin Sane,1973,us,apple_album_search_no_auto_match,7,88,,false
graph_album:album|david bowie|diamond dogs:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|david bowie|diamond dogs,graph_album,album,David Bowie,Diamond Dogs,1974,us,apple_album_search_no_auto_match,8,88,,false
graph_album:album|david bowie|rise and fall of ziggy stardust and the spiders from mars:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|david bowie|rise and fall of ziggy stardust and the spiders from mars,graph_album,album,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars,1972,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|db s|stands for decibels:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|db s|stands for decibels,graph_album,album,The dB's,Stands for deciBels,1981,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|dc talk|jesus freak:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|dc talk|jesus freak,graph_album,album,DC Talk,Jesus Freak,1995,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|death|leprosy:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|death|leprosy,graph_album,album,Death,Leprosy,1988,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|dee dee sharp|it s mashed potato time:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|dee dee sharp|it s mashed potato time,graph_album,album,Dee Dee Sharp,It's Mashed Potato Time,1962,us,apple_album_search_no_auto_match,6,88,,false
graph_album:album|deep purple|in rock:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|deep purple|in rock,graph_album,album,Deep Purple,In Rock,1970,us,apple_album_search_no_auto_match,10,88,,false
