deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,best_score,error_message,raw_payload_persisted
album_sidecar_album:album|lang lang|chopin album:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|lang lang|chopin album,album_sidecar_album,album,Lang Lang,The Chopin Album,2012,us,album_variant_no_safe_match,25,95,,false
album_sidecar_album:album|larry heard|sceneries not songs volume one:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|larry heard|sceneries not songs volume one,album_sidecar_album,album,Larry Heard,"Sceneries Not Songs, Volume One",1994,us,album_variant_no_safe_match,1,98,,false
album_sidecar_album:album|link wray|link wray and the wraymen:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|link wray|link wray and the wraymen,album_sidecar_album,album,Link Wray,Link Wray & the Wraymen,1960,us,album_variant_no_safe_match,3,94,,false
album_sidecar_album:album|little feat|waiting for columbus:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|little feat|waiting for columbus,album_sidecar_album,album,Little Feat,Waiting for Columbus,1978,us,album_variant_no_safe_match,4,66,,false
album_sidecar_album:album|little river band|greatest hits:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|little river band|greatest hits,album_sidecar_album,album,Little River Band,Greatest Hits,1982,us,album_variant_no_safe_match,38,106,,false
album_sidecar_album:album|ll cool j|bigger and deffer:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|ll cool j|bigger and deffer,album_sidecar_album,album,LL Cool J,Bigger and Deffer,1987,us,album_variant_no_safe_match,1,30,,false
album_sidecar_album:album|ll cool j|radio:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|ll cool j|radio,album_sidecar_album,album,LL Cool J,Radio,1985,us,album_variant_no_safe_match,37,42,,false
album_sidecar_album:album|lydia lunch|queen of siam:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|lydia lunch|queen of siam,album_sidecar_album,album,Lydia Lunch,Queen of Siam,1980,us,album_variant_no_safe_match,15,42,,false
album_sidecar_album:album|mahalia jackson|world s greatest gospel singer:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|mahalia jackson|world s greatest gospel singer,album_sidecar_album,album,Mahalia Jackson,The World's Greatest Gospel Singer,1955,us,album_variant_no_safe_match,36,56,,false
album_sidecar_album:album|major lance|monkey time:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|major lance|monkey time,album_sidecar_album,album,Major Lance,The Monkey Time,1963,us,album_variant_no_safe_match,20,68,,false
album_sidecar_album:album|mammoth wvh|mammoth wvh:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|mammoth wvh|mammoth wvh,album_sidecar_album,album,Mammoth WVH,Mammoth WVH,2021,us,album_variant_no_safe_match,16,29,,false
album_sidecar_album:album|massive attack|blue lines:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|massive attack|blue lines,album_sidecar_album,album,Massive Attack,Blue Lines,1991,us,album_variant_no_safe_match,19,74,,false
album_sidecar_album:album|maverick city music|maverick city vol 3 part 1:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|maverick city music|maverick city vol 3 part 1,album_sidecar_album,album,Maverick City Music,Maverick City Vol. 3 Part 1,2020,us,album_variant_no_safe_match,16,50,,false
album_sidecar_album:album|megadeth|peace sells but who is buying:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|megadeth|peace sells but who is buying,album_sidecar_album,album,Megadeth,Peace Sells... but Who is Buying?,1986,us,album_variant_no_safe_match,8,97,,false
album_sidecar_album:album|minor threat|complete discography:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|minor threat|complete discography,album_sidecar_album,album,Minor Threat,Complete Discography,1989,us,album_variant_no_safe_match,28,78,,false
album_sidecar_album:album|misfits|walk among us:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|misfits|walk among us,album_sidecar_album,album,Misfits,Walk Among Us,1982,us,album_variant_no_safe_match,20,51,,false
album_sidecar_album:album|moby grape|moby grape:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|moby grape|moby grape,album_sidecar_album,album,Moby Grape,Moby Grape,1967,us,album_variant_no_safe_match,9,79,,false
album_sidecar_album:album|monks|black monk time:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|monks|black monk time,album_sidecar_album,album,The Monks,Black Monk Time,1966,us,album_variant_no_safe_match,31,67,,false
album_sidecar_album:album|motorhead|no sleep til hammersmith:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|motorhead|no sleep til hammersmith,album_sidecar_album,album,Motorhead,No Sleep 'til Hammersmith,1981,us,album_variant_no_safe_match,4,66,,false
album_sidecar_album:album|move|move:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|move|move,album_sidecar_album,album,The Move,The Move,1968,us,album_variant_no_safe_match,25,42,,false
album_sidecar_album:album|my bloody valentine|loveless:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|my bloody valentine|loveless,album_sidecar_album,album,My Bloody Valentine,Loveless,1991,us,album_variant_no_safe_match,21,120,,false
album_sidecar_album:album|neil diamond|hot august night:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|neil diamond|hot august night,album_sidecar_album,album,Neil Diamond,Hot August Night,1972,us,album_variant_no_safe_match,26,70,,false
album_sidecar_album:album|nirvana uk|story of simon simopath:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|nirvana uk|story of simon simopath,album_sidecar_album,album,Nirvana (UK),The Story of Simon Simopath,1967,us,album_variant_no_safe_match,0,0,,false
album_sidecar_album:album|odetta|odetta at carnegie hall:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|odetta|odetta at carnegie hall,album_sidecar_album,album,Odetta,Odetta at Carnegie Hall,1960,us,album_variant_no_safe_match,1,12,,false
album_sidecar_album:album|original broadway cast of a chorus line|a chorus line:album_variant_no_safe_match,apple_music_album_variant_pass_v1,album|original broadway cast of a chorus line|a chorus line,album_sidecar_album,album,Original Broadway Cast of A Chorus Line,A Chorus Line,1975,us,album_variant_no_safe_match,27,150,,false
