deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,best_score,error_message,raw_payload_persisted
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@60@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@60@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@61@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@61@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@62@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@62@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@63@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@63@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@64@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@64@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@65@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@65@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@66@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@66@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@67@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@67@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@68@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@68@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@69@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@69@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@70@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@70@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@71@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@71@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@72@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@72@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@73@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@73@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@74@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@74@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@75@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@75@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@76@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@76@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@77@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@77@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@78@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@78@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@79@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@79@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@80@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@80@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@81@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@81@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@82@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@82@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@83@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@83@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@84@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@84@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@85@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@85@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@86@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@86@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@87@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@87@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@88@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@88@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@89@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@89@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@90@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@90@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@91@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@91@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@92@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@92@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@93@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@93@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@94@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@94@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@95@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@95@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@96@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@96@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@97@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@97@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@98@@@@silence:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@98@@@@silence,album_sidecar_track,track,Marilyn Manson,[silence],1996,us,residual_track_no_safe_match,1,9,,false
album_sidecar_track:album|marilyn manson|antichrist superstar@@1@@99@@@@unknown:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marilyn manson|antichrist superstar@@1@@99@@@@unknown,album_sidecar_track,track,Marilyn Manson,[unknown],1996,us,residual_track_no_safe_match,1,23,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@10@@@@where a country boy belongs:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@10@@@@where a country boy belongs,album_sidecar_track,track,The Marshall Tucker Band,Where a Country Boy Belongs,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@11@@@@heard it in a love song:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@11@@@@heard it in a love song,album_sidecar_track,track,The Marshall Tucker Band,Heard It in a Love Song,1973,us,residual_track_no_safe_match,7,22,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@12@@@@i ll be loving you:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@12@@@@i ll be loving you,album_sidecar_track,track,The Marshall Tucker Band,I'll Be Loving You,1973,us,residual_track_no_safe_match,7,23,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@13@@@@searchin for a rainbow:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@13@@@@searchin for a rainbow,album_sidecar_track,track,The Marshall Tucker Band,Searchin' for a Rainbow,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@14@@@@windy city blues:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@14@@@@windy city blues,album_sidecar_track,track,The Marshall Tucker Band,Windy City Blues,1973,us,residual_track_no_safe_match,7,22,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@15@@@@i should have never started lovin you:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@15@@@@i should have never started lovin you,album_sidecar_track,track,The Marshall Tucker Band,I Should Have Never Started Lovin' You,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@3@@@@24 hours at a time:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@3@@@@24 hours at a time,album_sidecar_track,track,The Marshall Tucker Band,24 Hours at a Time,1973,us,residual_track_no_safe_match,7,60,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@4@@@@fire on mountain:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@4@@@@fire on mountain,album_sidecar_track,track,The Marshall Tucker Band,Fire on the Mountain,1973,us,residual_track_no_safe_match,7,45,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@5@@@@too stubborn:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@5@@@@too stubborn,album_sidecar_track,track,The Marshall Tucker Band,Too Stubborn,1973,us,residual_track_no_safe_match,7,44,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@6@@@@a new life:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@6@@@@a new life,album_sidecar_track,track,The Marshall Tucker Band,A New Life,1973,us,residual_track_no_safe_match,7,43,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@7@@@@long hard ride:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@7@@@@long hard ride,album_sidecar_track,track,The Marshall Tucker Band,Long Hard Ride,1973,us,residual_track_no_safe_match,7,43,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@8@@@@everybody needs somebody:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@8@@@@everybody needs somebody,album_sidecar_track,track,The Marshall Tucker Band,Everybody Needs Somebody,1973,us,residual_track_no_safe_match,7,43,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@1@@9@@@@in my own way:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@1@@9@@@@in my own way,album_sidecar_track,track,The Marshall Tucker Band,In My Own Way,1973,us,residual_track_no_safe_match,7,43,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@1@@@@running like wind:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@1@@@@running like wind,album_sidecar_track,track,The Marshall Tucker Band,Running Like the Wind,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@10@@@@stay in country:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@10@@@@stay in country,album_sidecar_track,track,The Marshall Tucker Band,Stay in the Country,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@11@@@@driving you out of my mind:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@11@@@@driving you out of my mind,album_sidecar_track,track,The Marshall Tucker Band,Driving You Out of My Mind,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@12@@@@if that isn t love:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@12@@@@if that isn t love,album_sidecar_track,track,The Marshall Tucker Band,If That Isn't Love,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@13@@@@face down in blues:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@13@@@@face down in blues,album_sidecar_track,track,The Marshall Tucker Band,Face Down in the Blues,1973,us,residual_track_no_safe_match,7,20,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@14@@@@time don t pass by here:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@14@@@@time don t pass by here,album_sidecar_track,track,The Marshall Tucker Band,Time Don't Pass by Here,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@15@@@@ramblin:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@15@@@@ramblin,album_sidecar_track,track,The Marshall Tucker Band,Ramblin',1973,us,residual_track_no_safe_match,7,51,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@16@@@@texas on my mind:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@16@@@@texas on my mind,album_sidecar_track,track,The Marshall Tucker Band,Texas on My Mind,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@17@@@@ride of your life:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@17@@@@ride of your life,album_sidecar_track,track,The Marshall Tucker Band,Ride of Your Life,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@2@@@@cattle drive:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@2@@@@cattle drive,album_sidecar_track,track,The Marshall Tucker Band,Cattle Drive,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@3@@@@last of singing cowboys:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@3@@@@last of singing cowboys,album_sidecar_track,track,The Marshall Tucker Band,Last of the Singing Cowboys,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@4@@@@foolish dreaming:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@4@@@@foolish dreaming,album_sidecar_track,track,The Marshall Tucker Band,Foolish Dreaming,1973,us,residual_track_no_safe_match,7,17,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@5@@@@ride in peace:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@5@@@@ride in peace,album_sidecar_track,track,The Marshall Tucker Band,Ride in Peace,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@6@@@@silverado:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@6@@@@silverado,album_sidecar_track,track,The Marshall Tucker Band,Silverado,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@7@@@@good ole hurtin song:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@7@@@@good ole hurtin song,album_sidecar_track,track,The Marshall Tucker Band,Good Ole Hurtin' Song,1973,us,residual_track_no_safe_match,7,20,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@8@@@@anyway wind blows rider:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@8@@@@anyway wind blows rider,album_sidecar_track,track,The Marshall Tucker Band,Anyway the Wind Blows Rider,1973,us,residual_track_no_safe_match,7,12,,false
album_sidecar_track:album|marshall tucker band|marshall tucker band@@2@@9@@@@going down road feeling bad:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marshall tucker band|marshall tucker band@@2@@9@@@@going down road feeling bad,album_sidecar_track,track,The Marshall Tucker Band,Going Down the Road Feeling Bad,1973,us,residual_track_no_safe_match,7,15,,false
album_sidecar_track:album|marty robbins|gunfighter ballads and trail songs@@1@@7@@@@el paso:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marty robbins|gunfighter ballads and trail songs@@1@@7@@@@el paso,album_sidecar_track,track,Marty Robbins,El Paso,1959,us,residual_track_no_safe_match,6,65,,false
album_sidecar_track:album|marvelettes|please mr postman@@1@@9@@@@all love i got:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marvelettes|please mr postman@@1@@9@@@@all love i got,album_sidecar_track,track,The Marvelettes,All the Love I Got,1962,us,residual_track_no_safe_match,1,57,,false
album_sidecar_track:album|marvin gaye|i want you@@1@@10@@@@i want you intro jam:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marvin gaye|i want you@@1@@10@@@@i want you intro jam,album_sidecar_track,track,Marvin Gaye,I Want You (intro jam),1976,us,residual_track_no_safe_match,1,57,,false
album_sidecar_track:album|marvin gaye|let s get it on@@1@@2@@@@please stay once you go away:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|marvin gaye|let s get it on@@1@@2@@@@please stay once you go away,album_sidecar_track,track,Marvin Gaye,Please Stay (Once You Go Away),1973,us,residual_track_no_safe_match,1,61,,false
album_sidecar_track:album|mary j blige|my life@@1@@5@@@@i m only women:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|mary j blige|my life@@1@@5@@@@i m only women,album_sidecar_track,track,Mary J. Blige,I'm the Only Women,1994,us,residual_track_no_safe_match,1,58,,false
album_sidecar_track:album|master p|ghetto d@@1@@12@@@@make em say ugh:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|master p|ghetto d@@1@@12@@@@make em say ugh,album_sidecar_track,track,Master P,Make ’Em Say Ugh,1997,us,residual_track_no_safe_match,1,57,,false
album_sidecar_track:album|masters at work|album@@1@@2@@@@donde lo conseguiste:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|masters at work|album@@1@@2@@@@donde lo conseguiste,album_sidecar_track,track,Masters at Work,Donde Lo Conseguiste,1993,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|masters at work|album@@1@@3@@@@buddah chant:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|masters at work|album@@1@@3@@@@buddah chant,album_sidecar_track,track,Masters at Work,The Buddah Chant,1993,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|masters at work|album@@1@@4@@@@too smooth:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|masters at work|album@@1@@4@@@@too smooth,album_sidecar_track,track,Masters at Work,Too Smooth,1993,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|masters at work|album@@1@@5@@@@get up:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|masters at work|album@@1@@5@@@@get up,album_sidecar_track,track,Masters at Work,Get Up,1993,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|masters at work|album@@1@@6@@@@blood vibes:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|masters at work|album@@1@@6@@@@blood vibes,album_sidecar_track,track,Masters at Work,Blood Vibes,1993,us,residual_track_no_safe_match,0,0,,false
album_sidecar_track:album|max richter|sleep@@1@@1@@@@dream 1 before wind blows it all away:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@1@@@@dream 1 before wind blows it all away,album_sidecar_track,track,Max Richter,Dream 1 (before the wind blows it all away),2015,us,residual_track_no_safe_match,204,72,,false
album_sidecar_track:album|max richter|sleep@@1@@10@@@@nor earth nor boundless sea:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@10@@@@nor earth nor boundless sea,album_sidecar_track,track,Max Richter,"nor earth, nor boundless sea",2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@11@@@@dream 11 whisper music:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@11@@@@dream 11 whisper music,album_sidecar_track,track,Max Richter,Dream 11 (whisper music),2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@12@@@@moth like stars:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@12@@@@moth like stars,album_sidecar_track,track,Max Richter,moth‐like stars,2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@13@@@@path 17 before ending of daylight:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@13@@@@path 17 before ending of daylight,album_sidecar_track,track,Max Richter,Path 17 (before the ending of daylight),2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@14@@@@space 26 epicardium:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@14@@@@space 26 epicardium,album_sidecar_track,track,Max Richter,Space 26 (epicardium),2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@15@@@@patterns lux:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@15@@@@patterns lux,album_sidecar_track,track,Max Richter,Patterns (lux),2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@16@@@@constellation 1:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@16@@@@constellation 1,album_sidecar_track,track,Max Richter,Constellation 1,2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@17@@@@constellation 2:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@17@@@@constellation 2,album_sidecar_track,track,Max Richter,Constellation 2,2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@18@@@@space 2 slow waves:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@18@@@@space 2 slow waves,album_sidecar_track,track,Max Richter,Space 2 (slow waves),2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@19@@@@chorale glow:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@19@@@@chorale glow,album_sidecar_track,track,Max Richter,Chorale / glow,2015,us,residual_track_no_safe_match,204,43,,false
album_sidecar_track:album|max richter|sleep@@1@@2@@@@cumulonimbus:residual_track_no_safe_match,apple_music_residual_track_pass_v1,album|max richter|sleep@@1@@2@@@@cumulonimbus,album_sidecar_track,track,Max Richter,Cumulonimbus,2015,us,residual_track_no_safe_match,204,47,,false
