deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,best_score,best_result_rank,best_reject_reason,prior_review_reason,error_message,raw_payload_persisted
graph_song:song|frankie knuckles presents satoshi tomiie|tears:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|frankie knuckles presents satoshi tomiie|tears,graph_song,song,Frankie Knuckles presents Satoshi Tomiie,Tears,1989,us,direct_song_search_no_auto_match,10,31,2,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|funkadelic|not just knee deep:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|funkadelic|not just knee deep,graph_song,song,Funkadelic,Not Just Knee Deep,1979,us,direct_song_search_no_auto_match,10,64,1,,apple_song_search_no_auto_match,,false
graph_song:song|future|fuck up some commas:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|future|fuck up some commas,graph_song,song,Future,Fuck Up Some Commas,2015,us,direct_song_search_no_auto_match,10,70,3,,apple_song_search_needs_review_version_risk,,false
graph_song:song|garth brooks|ain t going down til the sun comes up:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|ain t going down til the sun comes up,graph_song,song,Garth Brooks,Ain't Going Down ('Til the Sun Comes Up),1993,us,direct_song_search_no_auto_match,10,64,3,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|garth brooks|callin baton rouge:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|callin baton rouge,graph_song,song,Garth Brooks,Callin' Baton Rouge,1993,us,direct_song_search_no_auto_match,10,88,1,compatible_artist_without_tight_year,apple_song_search_needs_review_version_risk,,false
graph_song:song|garth brooks|dance:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|dance,graph_song,song,Garth Brooks,The Dance,1990,us,direct_song_search_no_auto_match,10,88,1,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|garth brooks|friends in low places:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|friends in low places,graph_song,song,Garth Brooks,Friends in Low Places,1990,us,direct_song_search_no_auto_match,10,88,1,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|garth brooks|much too young to feel this damn old:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|much too young to feel this damn old,graph_song,song,Garth Brooks,Much Too Young (To Feel This Damn Old),1989,us,direct_song_search_no_auto_match,10,87,2,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|garth brooks|river:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|river,graph_song,song,Garth Brooks,The River,1992,us,direct_song_search_no_auto_match,10,88,1,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|garth brooks|rodeo:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|rodeo,graph_song,song,Garth Brooks,Rodeo,1991,us,direct_song_search_no_auto_match,10,88,1,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|garth brooks|thunder rolls:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|garth brooks|thunder rolls,graph_song,song,Garth Brooks,The Thunder Rolls,1990,us,direct_song_search_no_auto_match,10,88,1,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|gene autry|here comes santa claus:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|gene autry|here comes santa claus,graph_song,song,Gene Autry,Here Comes Santa Claus,1947,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|gmwa women of worship|order my steps:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|gmwa women of worship|order my steps,graph_song,song,GMWA Women of Worship,Order My Steps,1996,us,direct_song_search_no_auto_match,10,76,3,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|gq|disco nights rock freak:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|gq|disco nights rock freak,graph_song,song,GQ,Disco Nights (Rock-Freak),1979,us,direct_song_search_no_auto_match,10,76,3,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|grandmaster flash and melle mel|white lines:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|grandmaster flash and melle mel|white lines,graph_song,song,Grandmaster Flash & Melle Mel,White Lines,1983,us,direct_song_search_no_auto_match,10,62,3,,apple_song_search_no_auto_match,,false
graph_song:song|green day|j a r:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|green day|j a r,graph_song,song,Green Day,J.A.R.,1995,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|grupo firme and lenin ramirez|yo ya no vuelvo contigo:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|grupo firme and lenin ramirez|yo ya no vuelvo contigo,graph_song,song,Grupo Firme and Lenin Ramirez,Yo Ya No Vuelvo Contigo,2019,us,direct_song_search_no_auto_match,10,67,8,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|grupo frontera|no se va:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|grupo frontera|no se va,graph_song,song,Grupo Frontera,No Se Va,2022,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|gusto|disco s revenge:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|gusto|disco s revenge,graph_song,song,Gusto,Disco's Revenge,1995,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|hall and oates|kiss on my list:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|hall and oates|kiss on my list,graph_song,song,Hall & Oates,Kiss on My List,1980,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|hall and oates|maneater:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|hall and oates|maneater,graph_song,song,Hall & Oates,Maneater,1982,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|hall and oates|out of touch:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|hall and oates|out of touch,graph_song,song,Hall & Oates,Out of Touch,1984,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|hall and oates|you make my dreams:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|hall and oates|you make my dreams,graph_song,song,Hall & Oates,You Make My Dreams,1980,us,direct_song_search_no_auto_match,10,65,2,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|harry connick jr|it had to be you:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|harry connick jr|it had to be you,graph_song,song,Harry Connick Jr.,It Had to Be You,1989,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|hildur gudnadottir|bathroom dance:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|hildur gudnadottir|bathroom dance,graph_song,song,Hildur Gudnadottir,Bathroom Dance,2019,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|hillsong united|from the inside out:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|hillsong united|from the inside out,graph_song,song,Hillsong United,From the Inside Out,2006,us,direct_song_search_no_auto_match,10,68,3,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|human league|love action:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|human league|love action,graph_song,song,The Human League,Love Action,1981,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|ibrahim ferrer|dos gardenias:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ibrahim ferrer|dos gardenias,graph_song,song,Ibrahim Ferrer,Dos Gardenias,1997,us,direct_song_search_no_auto_match,8,88,1,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|idealism|both of us:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|idealism|both of us,graph_song,song,idealism,both of us,2016,us,direct_song_search_no_auto_match,4,16,1,title_not_matched;artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|idealism|hiraeth:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|idealism|hiraeth,graph_song,song,idealism,Hiraeth,2018,us,direct_song_search_no_auto_match,10,48,1,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|idina menzel and kristin chenoweth|defying gravity:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|idina menzel and kristin chenoweth|defying gravity,graph_song,song,Idina Menzel and Kristin Chenoweth,Defying Gravity,2003,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|il divo|regresa a mi:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|il divo|regresa a mi,graph_song,song,Il Divo,Regresa a Mi,2004,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|imperial brothers|we come to rock:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|imperial brothers|we come to rock,graph_song,song,Imperial Brothers,We Come to Rock,1984,us,direct_song_search_no_auto_match,10,40,1,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|injury reserve feat amine and rico nasty|jailbreak the tesla:direct_song_search_version_term_needs_review,apple_music_direct_song_hardening_pass_v1,song|injury reserve feat amine and rico nasty|jailbreak the tesla,graph_song,song,Injury Reserve feat. Aminé and Rico Nasty,Jailbreak the Tesla,2019,us,direct_song_search_version_term_needs_review,2,38,1,version_term:remix,apple_song_search_needs_review_version_risk,,false
graph_song:song|innerzone orchestra|bug in the bassbin:direct_song_search_version_term_needs_review,apple_music_direct_song_hardening_pass_v1,song|innerzone orchestra|bug in the bassbin,graph_song,song,Innerzone Orchestra,Bug in the Bassbin,1992,us,direct_song_search_version_term_needs_review,4,56,1,version_term:remix,apple_song_search_no_auto_match,,false
graph_song:song|isley brothers|fight the power:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|isley brothers|fight the power,graph_song,song,The Isley Brothers,Fight the Power,1975,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|isley brothers|pride:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|isley brothers|pride,graph_song,song,The Isley Brothers,The Pride,1977,us,direct_song_search_no_auto_match,10,75,2,,apple_song_search_no_auto_match,,false
graph_song:song|isley brothers|that lady:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|isley brothers|that lady,graph_song,song,The Isley Brothers,That Lady,1973,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|j san|awake:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|j san|awake,graph_song,song,j'san,awake,2017,us,direct_song_search_no_auto_match,10,71,2,,apple_song_search_no_auto_match,,false
graph_song:song|jackson 5|santa claus is comin to town:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jackson 5|santa claus is comin to town,graph_song,song,The Jackson 5,Santa Claus Is Comin' to Town,1970,us,direct_song_search_no_auto_match,10,58,9,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|jason weaver laura williams and rowan atkinson|i just can t wait to be king:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jason weaver laura williams and rowan atkinson|i just can t wait to be king,graph_song,song,"Jason Weaver, Laura Williams and Rowan Atkinson",I Just Can't Wait to Be King,1994,us,direct_song_search_no_auto_match,6,78,1,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|jay z and kanye west|n s in paris:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jay z and kanye west|n s in paris,graph_song,song,Jay-Z and Kanye West,N****s in Paris,2011,us,direct_song_search_no_auto_match,10,52,1,title_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|jayhawks|waiting for a superman:direct_song_search_no_results,apple_music_direct_song_hardening_pass_v1,song|jayhawks|waiting for a superman,graph_song,song,The Jayhawks,Waiting for a Superman,2003,us,direct_song_search_no_results,0,,,,apple_song_search_no_results,,false
graph_song:song|jeff mills|alarms:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jeff mills|alarms,graph_song,song,Jeff Mills,Alarms,1996,us,direct_song_search_no_auto_match,8,64,1,,apple_song_search_no_auto_match,,false
graph_song:song|jenn johnson|revelation song:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jenn johnson|revelation song,graph_song,song,Jenn Johnson,Revelation Song,2009,us,direct_song_search_no_auto_match,3,68,3,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|jennifer lopez|jenny from the block:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jennifer lopez|jenny from the block,graph_song,song,Jennifer Lopez,Jenny from the Block,2002,us,direct_song_search_no_auto_match,10,69,8,,apple_song_search_no_auto_match,,false
graph_song:song|jesus culture|one thing remains:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jesus culture|one thing remains,graph_song,song,Jesus Culture,One Thing Remains,2011,us,direct_song_search_no_auto_match,10,77,2,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|jhay cortez and bad bunny|dakiti:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jhay cortez and bad bunny|dakiti,graph_song,song,Jhay Cortez and Bad Bunny,Dakiti,2020,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|jim croce|operator:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jim croce|operator,graph_song,song,Jim Croce,Operator,1972,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|jim henson as ernie|rubber duckie:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jim henson as ernie|rubber duckie,graph_song,song,Jim Henson as Ernie,Rubber Duckie,1970,us,direct_song_search_no_auto_match,4,88,1,compatible_artist_without_tight_year,apple_song_search_needs_review_version_risk,,false
graph_song:song|jinsang|life:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|jinsang|life,graph_song,song,Jinsang,Life,2016,us,direct_song_search_no_auto_match,10,52,1,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|john barry orchestra|james bond theme:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|john barry orchestra|james bond theme,graph_song,song,John Barry Orchestra,James Bond Theme,1962,us,direct_song_search_no_auto_match,10,64,3,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|john lennon and yoko ono|happy xmas war is over:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|john lennon and yoko ono|happy xmas war is over,graph_song,song,John Lennon and Yoko Ono,Happy Xmas (War Is Over),1971,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|john williams|across the stars:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|john williams|across the stars,graph_song,song,John Williams,Across the Stars,2002,us,direct_song_search_no_auto_match,10,66,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|john williams|flying theme:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|john williams|flying theme,graph_song,song,John Williams,Flying Theme,1982,us,direct_song_search_no_auto_match,10,57,2,compatible_artist_without_tight_year,apple_song_search_needs_review_version_risk,,false
graph_song:song|john williams|imperial march:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|john williams|imperial march,graph_song,song,John Williams,The Imperial March,1980,us,direct_song_search_no_auto_match,10,70,10,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|john williams|theme from jaws:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|john williams|theme from jaws,graph_song,song,John Williams,Theme from Jaws,1975,us,direct_song_search_no_auto_match,10,85,4,compatible_artist_without_tight_year,apple_song_search_needs_review_version_risk,,false
graph_song:song|john williams|theme from superman:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|john williams|theme from superman,graph_song,song,John Williams,Theme from Superman,1978,us,direct_song_search_no_auto_match,10,75,2,,apple_song_search_needs_review_version_risk,,false
graph_song:song|juan atkins|techno city:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|juan atkins|techno city,graph_song,song,Juan Atkins,Techno City,1984,us,direct_song_search_no_auto_match,10,40,1,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|julie andrews and the sound of music cast|do re mi:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|julie andrews and the sound of music cast|do re mi,graph_song,song,Julie Andrews and The Sound of Music Cast,Do-Re-Mi,1965,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|kaleidoscope|a dream for julie:direct_song_search_no_results,apple_music_direct_song_hardening_pass_v1,song|kaleidoscope|a dream for julie,graph_song,song,Kaleidoscope,A Dream for Julie,1968,us,direct_song_search_no_results,0,,,,apple_song_search_no_results,,false
graph_song:song|karen o and ezra koenig|moon song:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|karen o and ezra koenig|moon song,graph_song,song,Karen O and Ezra Koenig,The Moon Song,2013,us,direct_song_search_no_auto_match,10,72,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|kari jobe cody carnes and elevation worship|blessing:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|kari jobe cody carnes and elevation worship|blessing,graph_song,song,"Kari Jobe, Cody Carnes and Elevation Worship",The Blessing,2020,us,direct_song_search_no_auto_match,10,75,4,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|katherine jenkins|time to say goodbye:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|katherine jenkins|time to say goodbye,graph_song,song,Katherine Jenkins,Time to Say Goodbye,2004,us,direct_song_search_no_auto_match,2,72,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|kerri chandler|atmosphere:direct_song_search_version_term_needs_review,apple_music_direct_song_hardening_pass_v1,song|kerri chandler|atmosphere,graph_song,song,Kerri Chandler,Atmosphere,1993,us,direct_song_search_version_term_needs_review,10,48,1,version_term:dub,apple_song_search_needs_review_version_risk,,false
graph_song:song|kiboomers|freeze dance:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|kiboomers|freeze dance,graph_song,song,The Kiboomers,Freeze Dance,2015,us,direct_song_search_no_auto_match,10,72,1,,apple_song_search_no_auto_match,,false
graph_song:song|kid cudi feat mgmt and ratatat|pursuit of happiness:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|kid cudi feat mgmt and ratatat|pursuit of happiness,graph_song,song,Kid Cudi feat. MGMT and Ratatat,Pursuit of Happiness,2009,us,direct_song_search_no_auto_match,10,75,2,,apple_song_search_needs_review_version_risk,,false
graph_song:song|kirk franklin and the family|silver and gold:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|kirk franklin and the family|silver and gold,graph_song,song,Kirk Franklin and The Family,Silver and Gold,1993,us,direct_song_search_no_auto_match,10,71,4,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|kizz daniel and tekno|buga:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|kizz daniel and tekno|buga,graph_song,song,Kizz Daniel and Tekno,Buga,2022,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|kmfdm|godlike:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|kmfdm|godlike,graph_song,song,KMFDM,Godlike,1990,us,direct_song_search_no_auto_match,6,74,3,,apple_song_search_no_auto_match,,false
graph_song:song|kupla|cozy:direct_song_search_no_results,apple_music_direct_song_hardening_pass_v1,song|kupla|cozy,graph_song,song,Kupla,Cozy,2017,us,direct_song_search_no_results,0,,,,apple_song_search_no_results,,false
graph_song:song|la arrolladora banda el limon|ya es muy tarde:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|la arrolladora banda el limon|ya es muy tarde,graph_song,song,La Arrolladora Banda El Limon,Ya Es Muy Tarde,2015,us,direct_song_search_no_auto_match,10,92,1,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|lalo schifrin|theme from mission impossible:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lalo schifrin|theme from mission impossible,graph_song,song,Lalo Schifrin,Theme from Mission: Impossible,1967,us,direct_song_search_no_auto_match,10,70,7,,apple_song_search_needs_review_version_risk,,false
graph_song:song|lamb|cotton wool:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lamb|cotton wool,graph_song,song,Lamb,Cotton Wool,1996,us,direct_song_search_no_auto_match,3,52,1,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|lfo|lfo:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lfo|lfo,graph_song,song,LFO,LFO,1990,us,direct_song_search_no_auto_match,10,74,3,,apple_song_search_needs_review_version_risk,,false
graph_song:song|lil louis|french kiss:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lil louis|french kiss,graph_song,song,Lil Louis,French Kiss,1989,us,direct_song_search_no_auto_match,10,63,4,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|lillias white lachanze roz ryan cheryl freeman and vaneese thomas|zero to hero:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lillias white lachanze roz ryan cheryl freeman and vaneese thomas|zero to hero,graph_song,song,"Lillias White, LaChanze, Roz Ryan, Cheryl Freeman and Vaneese Thomas",Zero to Hero,1997,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_needs_review_version_risk,,false
graph_song:song|limp bizkit|rollin:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|limp bizkit|rollin,graph_song,song,Limp Bizkit,Rollin',2000,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|link wray|raw hide:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|link wray|raw hide,graph_song,song,Link Wray,Raw-Hide,1958,us,direct_song_search_no_auto_match,4,87,2,compatible_artist_without_tight_year,apple_song_search_no_auto_match,,false
graph_song:song|lion king cast|hakuna matata:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lion king cast|hakuna matata,graph_song,song,The Lion King Cast,Hakuna Matata,1994,us,direct_song_search_no_auto_match,10,76,3,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|lisa loeb|stay:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lisa loeb|stay,graph_song,song,Lisa Loeb,Stay,1994,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
graph_song:song|liz phair|fuck and run:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|liz phair|fuck and run,graph_song,song,Liz Phair,Fuck and Run,1993,us,direct_song_search_no_auto_match,10,52,1,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|ll cool j|go cut creator go:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ll cool j|go cut creator go,graph_song,song,LL Cool J,Go Cut Creator Go,1987,us,direct_song_search_no_auto_match,7,39,2,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|ll cool j|i m bad:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ll cool j|i m bad,graph_song,song,LL Cool J,I'm Bad,1987,us,direct_song_search_no_auto_match,10,75,2,,apple_song_search_no_auto_match,,false
graph_song:song|ll cool j|rock the bells:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|ll cool j|rock the bells,graph_song,song,LL Cool J,Rock the Bells,1985,us,direct_song_search_no_auto_match,10,64,1,,apple_song_search_no_auto_match,,false
graph_song:song|lo fi girl|lofi hip hop radio:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|lo fi girl|lofi hip hop radio,graph_song,song,Lo-fi Girl,lofi hip hop radio,2017,us,direct_song_search_no_auto_match,10,68,3,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|los del rio|macarena:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|los del rio|macarena,graph_song,song,Los Del Rio,Macarena,1993,us,direct_song_search_no_auto_match,10,73,4,,apple_song_search_no_auto_match,,false
graph_song:song|louis prima|i wan na be like you:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|louis prima|i wan na be like you,graph_song,song,Louis Prima,I Wan'na Be Like You,1967,us,direct_song_search_no_auto_match,10,66,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|love and kisses|i found love now that i found you:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|love and kisses|i found love now that i found you,graph_song,song,Love & Kisses,I Found Love (Now That I Found You),1977,us,direct_song_search_no_auto_match,10,29,4,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|machine gun kelly|bloody valentine:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|machine gun kelly|bloody valentine,graph_song,song,Machine Gun Kelly,bloody valentine,2020,us,direct_song_search_no_auto_match,10,78,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|man parrish|hip hop be bop:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|man parrish|hip hop be bop,graph_song,song,Man Parrish,"Hip Hop, Be Bop",1982,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_needs_review_version_risk,,false
graph_song:song|mars|helen fordsdale:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|mars|helen fordsdale,graph_song,song,Mars,Helen Fordsdale,1978,us,direct_song_search_no_auto_match,8,46,3,title_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|martha and the vandellas|heat wave:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|martha and the vandellas|heat wave,graph_song,song,Martha and the Vandellas,Heat Wave,1963,us,direct_song_search_no_auto_match,10,68,7,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|martha and the vandellas|jimmy mack:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|martha and the vandellas|jimmy mack,graph_song,song,Martha & the Vandellas,Jimmy Mack,1967,us,direct_song_search_no_auto_match,10,74,1,artist_not_matched,apple_song_search_no_auto_match,,false
graph_song:song|mary costa and bill shirley|once upon a dream:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|mary costa and bill shirley|once upon a dream,graph_song,song,Mary Costa and Bill Shirley,Once Upon a Dream,1959,us,direct_song_search_no_auto_match,10,72,5,,apple_song_search_needs_review_version_risk,,false
graph_song:song|masters at work featuring india|to be in love:direct_song_search_no_auto_match,apple_music_direct_song_hardening_pass_v1,song|masters at work featuring india|to be in love,graph_song,song,Masters at Work featuring India,To Be in Love,1997,us,direct_song_search_no_auto_match,10,76,1,,apple_song_search_no_auto_match,,false
