candidate_identity_key,apple_collection_id,status,old_track_count,old_tracks_with_apple_id,old_tracks_missing_apple_id,apple_track_count,track_count_delta,old_track_sources,error_message
album|lesley gore|i ll cry if i want to,1444105522,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|less than jake|losing streak,723527271,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|let s active|cypress,1851339213,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|letters to cleo|aurora gory alice,298888785,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|lewis capaldi|divinely uninspired to a hellish extent,1452618876,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|libertines|up the bracket,260021836,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|lifehouse|no name face,1440768163,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|lil baby and gunna|drip harder,1437955279,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|lil baby|my turn,1498988850,rebuilt_from_apple_song_tracklist,20,20,0,20,0,"{""apple_music_catalog_album_tracks"":20}",
album|lil jon and the east side boyz|kings of crunk,311288074,rebuilt_from_apple_song_tracklist,19,19,0,19,0,"{""apple_music_catalog_album_tracks"":19}",
album|lil uzi vert|luv is rage 2,1274150514,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|lil wayne|tha carter iii,1440737099,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|limp bizkit|chocolate starfish and the hot dog flavored water,1440842682,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|limp bizkit|significant other,1440754472,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|linda ronstadt|what s new,872636535,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|lindsey stirling|lindsey stirling,719708098,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|linkin park|hybrid theory,528436018,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|linkin park|meteora,528435845,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|lionel richie|can t slow down,1440808868,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|liquid liquid|optimo,1403570064,rebuilt_from_apple_song_tracklist,4,4,0,4,0,"{""apple_music_catalog_album_tracks"":4}",
album|litter|distortions,1470158161,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|little anthony and the imperials|greatest hits of little anthony and the imperials,80004926,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|little feat|waiting for columbus,286757362,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|little peggy march|i will follow him,775437904,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|little richard|here s little richard,1440936634,rebuilt_from_apple_song_tracklist,34,34,0,34,0,"{""apple_music_catalog_album_tracks"":34}",
album|little river band|greatest hits,1645806082,rebuilt_from_apple_song_tracklist,25,25,0,25,0,"{""apple_music_catalog_album_tracks"":25}",
album|live|throwing copper,1440486977,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|liz phair|exile in guyville,1589236833,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|lmfao|sorry for party rocking,1443124632,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|lord huron|lonesome dreams,1758066410,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|lorde|melodrama,1429662346,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|lorde|pure heroine,1440818584,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|loretta lynn|coal miner s daughter,1442878759,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|loretta lynn|don t come home a drinkin with lovin on your mind,1444207380,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|los tigres del norte|jefe de jefes,1442962139,rebuilt_from_apple_song_tracklist,19,19,0,19,0,"{""apple_music_catalog_album_tracks"":19}",
album|lou reed|transformer,976826793,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|love|forever changes,1125521386,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|lovin spoonful|daydream,253838626,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|lovin spoonful|hums of the lovin spoonful,253681108,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|luciano pavarotti|essential pavarotti,1440713233,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|lucinda williams|car wheels on a gravel road,1440915686,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|lucinda williams|lucinda williams,1840270927,rebuilt_from_apple_song_tracklist,32,32,0,32,0,"{""apple_music_catalog_album_tracks"":32}",
album|lucy dacus|home video,1586471742,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|ludacris|word of mouf,1440920531,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|ludovico einaudi|divenire,1452504769,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|ludwig goransson|black panther,1440628690,rebuilt_from_apple_song_tracklist,28,28,0,28,0,"{""apple_music_catalog_album_tracks"":28}",
album|luke bryan|crash my party,1440861846,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|luke bryan|tailgates and tanlines,1617201744,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|luke combs|this one s for you,1228887671,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|lumineers|cleopatra,1754016727,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|lumineers|lumineers,1754219081,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|luscious jackson|fever in fever out,724058279,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|lush|spooky,311187779,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|luther vandross|never too much,190652453,rebuilt_from_apple_song_tracklist,7,7,0,7,0,"{""apple_music_catalog_album_tracks"":7}",
album|luther vandross|night i fell in love,197979799,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|lyle lovett|pontiac,259360529,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|lynyrd skynyrd|nuthin fancy,1440843794,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|lynyrd skynyrd|pronounced leh nerd skin nerd,1440838012,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|lynyrd skynyrd|second helping,1440846806,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|m i a|kala,296393419,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|m83|hurry up we re dreaming,828259375,rebuilt_from_apple_song_tracklist,22,22,0,22,0,"{""apple_music_catalog_album_tracks"":22}",
album|mac demarco|salad days,799685692,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|mad season|above,158602381,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|madison beer|silence between songs,1689299938,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|madonna|like a prayer,83448003,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|madonna|like a virgin,80815235,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|madonna|true blue,80815611,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|magazine|real life,714604344,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|magnapop|hot boxing,285956517,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|magnetic fields|holiday,1839140677,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|mamas and the papas|deliver,1444150560,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|mamas and the papas|if you can believe your eyes and ears,1440795791,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|mamas and the papas|mamas and the papas,1423333392,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|mammoth wvh|mammoth wvh,1685905635,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|mandy moore|so real,193018462,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|maneskin|rush,1659658389,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|mannheim steamroller|mannheim steamroller christmas,577633220,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|mantronix|album,341928107,rebuilt_from_apple_song_tracklist,7,7,0,7,0,"{""apple_music_catalog_album_tracks"":7}",
album|manu chao|clandestino,725493481,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|marc anthony|contra la corriente,1440647234,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|marc jordan|mannequin,358261508,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|marcels|blue moon,1439881921,rebuilt_from_apple_song_tracklist,33,33,0,33,0,"{""apple_music_catalog_album_tracks"":33}",
album|margo price|midwest farmer s daughter,1854904718,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|mariah carey|daydream,169962059,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|marias|submarine,1733730985,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|marilyn manson|antichrist superstar,1440804350,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|marilyn manson|mechanical animals,1440738173,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|marshall tucker band|marshall tucker band,1794391879,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|marshall tucker band|searchin for a rainbow,1795512840,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|martha and the vandellas|dance party,1444115684,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|martina mcbride|evolution,258627192,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|marty robbins|gunfighter ballads and trail songs,158516933,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|marvelettes|playboy,1443907640,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|marvelettes|please mr postman,1444133030,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|marvin gaye|i want you,1440815358,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|marvin gaye|let s get it on,1442835298,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|marvin gaye|what s going on,1538081586,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|marvin sapp|thirsty,258502925,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|mary j blige|my life,1488020290,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|mary mary|thankful,203303448,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|mary wells|mary wells sings my guy,1442911976,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|massive attack|blue lines,715864097,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|massive attack|mezzanine,724466069,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|master p|ghetto d,721278963,rebuilt_from_apple_song_tracklist,19,19,0,19,0,"{""apple_music_catalog_album_tracks"":19}",
album|masters at work|album,115691982,rebuilt_from_apple_song_tracklist,7,7,0,7,0,"{""apple_music_catalog_album_tracks"":7}",
album|mastodon|crack the skye,1218344932,rebuilt_from_apple_song_tracklist,7,7,0,7,0,"{""apple_music_catalog_album_tracks"":7}",
album|mastodon|leviathan,65923490,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|matchbox twenty|yourself or someone like you,580695794,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|material issue|international pop overthrow,1444135495,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|matt redman|blessed be your name,1791537585,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|matthew sweet|100 fun,308110433,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|matthew sweet|girlfriend,211773137,rebuilt_from_apple_song_tracklist,31,31,0,31,0,"{""apple_music_catalog_album_tracks"":31}",
album|maverick city music|maverick city vol 3 part 1,1571839845,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|max richter|blue notebooks,1368089903,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|max richter|sleep,1452629309,rebuilt_from_apple_song_tracklist,204,204,0,204,0,"{""apple_music_catalog_album_tracks"":204}",
album|maximo park|a certain trigger,1847978133,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|maxus|maxus,305118304,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|maxwell|maxwell s urban hang suite,308873887,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|mayhem|de mysteriis dom sathanas,1451406150,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|mazzy star|so tonight that i might see,1440848808,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|mc5|kick out the jams,1018383064,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|mccoy tyner|real mccoy,721273864,rebuilt_from_apple_song_tracklist,5,5,0,5,0,"{""apple_music_catalog_album_tracks"":5}",
album|mdc|millions of dead cops,924763313,rebuilt_from_apple_song_tracklist,45,45,0,45,0,"{""apple_music_catalog_album_tracks"":45}",
album|meat loaf|bat out of hell,991385383,rebuilt_from_apple_song_tracklist,7,7,0,7,0,"{""apple_music_catalog_album_tracks"":7}",
album|meat puppets|meat puppets ii,444828555,rebuilt_from_apple_song_tracklist,19,19,0,19,0,"{""apple_music_catalog_album_tracks"":19}",
album|meat puppets|up on the sun,444775710,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|medicine|shot forth self living,1443655667,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|megadeth|peace sells but who is buying,1440837699,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|megadeth|rust in peace,724648893,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|melanie martinez|portals,1673604325,rebuilt_from_apple_song_tracklist,14,13,1,13,-1,"{""apple_music_catalog_album_tracks"":14}",
album|melvins|houdini,300975382,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|melvins|stoner witch,302097614,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|men at work|business as usual,282960957,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|men i trust|oncle jazz,1473993015,rebuilt_from_apple_song_tracklist,24,24,0,24,0,"{""apple_music_catalog_album_tracks"":24}",
album|men i trust|untourable album,1720804300,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|mercyful fate|don t break the oath,1296860777,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|mercyful fate|melissa,1296844681,rebuilt_from_apple_song_tracklist,7,7,0,7,0,"{""apple_music_catalog_album_tracks"":7}",
album|mercyme|almost there,1555203606,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|merle haggard|mama tried,1442907937,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|merry go round|merry go round,1424533234,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|meshuggah|destroy erase improve,1776755426,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|meshuggah|obzen,1882049235,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|metallica|kill em all,579146130,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|metallica|master of puppets,1275600311,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|metallica|metallica,1572046434,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|metallica|ride the lightning,579148345,rebuilt_from_apple_song_tracklist,8,8,0,8,0,"{""apple_music_catalog_album_tracks"":8}",
album|meters|rejuvenation,59401178,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|method man|tical,1440885568,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|metro boomin|heroes and villains,1657271960,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|mf doom|mm food,1516750770,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|mgmt|oracular spectacular,264720008,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|michael buble|call me irresponsible,668403779,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|michael buble|christmas,669854820,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|michael jackson|thriller,269572838,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|michael nesmith and the first national band|magnetic south,1389653568,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|michael w smith|go west young man,309274854,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|migos|culture,1615495955,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|miguel|kaleidoscope dream,561709112,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|miguel|wildheart,1005194169,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|mike oldfield|tubular bells,1440852773,rebuilt_from_apple_song_tracklist,4,4,0,4,0,"{""apple_music_catalog_album_tracks"":4}",
album|mild high club|skiptracing,1110226847,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|miles davis|birth of the cool,1440951879,rebuilt_from_apple_song_tracklist,11,11,0,11,0,"{""apple_music_catalog_album_tracks"":11}",
album|miles davis|kind of blue,268443092,rebuilt_from_apple_song_tracklist,5,5,0,5,0,"{""apple_music_catalog_album_tracks"":5}",
album|miley cyrus|bangerz,1460315055,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|millennium|begin,399223747,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|ministry|mind is a terrible thing to taste,302068445,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|ministry|psalm 69,297744447,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|minor threat|out of step,49249592,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|minutemen|double nickels on the dime,117012391,rebuilt_from_apple_song_tracklist,43,43,0,43,0,"{""apple_music_catalog_album_tracks"":43}",
album|minutemen|what makes a man start fires,117014444,rebuilt_from_apple_song_tracklist,18,18,0,18,0,"{""apple_music_catalog_album_tracks"":18}",
album|miracles|going to a go go,1469577666,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|miranda lambert|revolution,330307020,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|miriam makeba|pata pata,1472549617,rebuilt_from_apple_song_tracklist,22,22,0,22,0,"{""apple_music_catalog_album_tracks"":22}",
album|mission of burma|vs,1589146509,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|mississippi john hurt|today,1794908071,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|missy elliott|supa dupa fly,302943316,rebuilt_from_apple_song_tracklist,17,17,0,17,0,"{""apple_music_catalog_album_tracks"":17}",
album|missy elliott|under construction,254167732,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|mitski|be the cowboy,1373892692,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|mj lenderman|manning fireworks,1749088991,rebuilt_from_apple_song_tracklist,9,9,0,9,0,"{""apple_music_catalog_album_tracks"":9}",
album|mobb deep|infamous,255342338,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|moby grape|moby grape,266203734,rebuilt_from_apple_song_tracklist,6,6,0,6,0,"{""apple_music_catalog_album_tracks"":6}",
album|moby|play,1747966523,rebuilt_from_apple_song_tracklist,34,34,0,34,0,"{""apple_music_catalog_album_tracks"":34}",
album|model actriz|dogsbody,1831354518,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|modest mouse|good news for people who love bad news,201257412,rebuilt_from_apple_song_tracklist,16,16,0,16,0,"{""apple_music_catalog_album_tracks"":16}",
album|modest mouse|lonesome crowded west,1566174024,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|modest mouse|moon and antarctica,215598214,rebuilt_from_apple_song_tracklist,15,15,0,15,0,"{""apple_music_catalog_album_tracks"":15}",
album|molly hatchet|flirtin with disaster,192959920,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|monkees|head,1115018499,rebuilt_from_apple_song_tracklist,14,14,0,14,0,"{""apple_music_catalog_album_tracks"":14}",
album|monkees|pisces aquarius capricorn and jones ltd,1114230648,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|monster magnet|spine of god,1246231213,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|moody blues|days of future passed,1440798214,rebuilt_from_apple_song_tracklist,7,7,0,7,0,"{""apple_music_catalog_album_tracks"":7}",
album|moodymann|silentintroduction,1117140118,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|mooney suzuki|electric sweat,315022465,rebuilt_from_apple_song_tracklist,10,10,0,10,0,"{""apple_music_catalog_album_tracks"":10}",
album|morbid angel|altars of madness,63616899,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|morbid angel|blessed are the sick,63617424,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
album|morcheeba|big calm,358317593,rebuilt_from_apple_song_tracklist,12,12,0,12,0,"{""apple_music_catalog_album_tracks"":12}",
album|morgan wallen|dangerous the double album,1818469543,rebuilt_from_apple_song_tracklist,30,30,0,30,0,"{""apple_music_catalog_album_tracks"":30}",
album|morgan wallen|one thing at a time,1818423949,rebuilt_from_apple_song_tracklist,36,36,0,36,0,"{""apple_music_catalog_album_tracks"":36}",
album|mother love bone|apple,1833371821,rebuilt_from_apple_song_tracklist,13,13,0,13,0,"{""apple_music_catalog_album_tracks"":13}",
