deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,best_score,best_candidate_id,best_candidate_title,best_candidate_artist,best_candidate_basis,best_track_overlap_ratio,error_message,prior_review_reason,prior_best_candidate_id,raw_payload_persisted
graph_album:album|sham 69|tell us the truth:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|sham 69|tell us the truth,graph_album,album,Sham 69,Tell Us the Truth,1978,us,high_confidence_album_no_safe_match,20,61,1878182448,Tell Us the Truth,Brand New Age,,0.077,,apple_album_search_no_results,1436093679,false
graph_album:album|soft machine|volume two:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|soft machine|volume two,graph_album,album,Soft Machine,Volume Two,1969,us,high_confidence_album_no_safe_match,28,105,1442442602,"The Soft Machine, Vol. 2",Soft Machine,,0.765,,apple_album_search_no_auto_match,424153109,false
graph_album:album|sugarhill gang|sugarhill gang:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|sugarhill gang|sugarhill gang,graph_album,album,The Sugarhill Gang,Sugarhill Gang,1980,us,high_confidence_album_no_safe_match,17,71,52310940,The Showdown: The Sugarhill Gang Vs. Grandmaster Flash & the Furious Five,The Sugarhill Gang & Grandmaster Flash & The Furious Five,,0.167,,apple_album_search_no_auto_match,65616560,false
graph_album:album|tommy james and the shondells|cellophane symphony:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|tommy james and the shondells|cellophane symphony,graph_album,album,Tommy James and the Shondells,Cellophane Symphony,1969,us,high_confidence_album_no_safe_match,1,53,59412520,Crimson & Clover,Tommy James & The Shondells,,0.000,,apple_album_search_no_results,59412520,false
graph_album:album|various artists|atlantic rhythm and blues 1947 1974:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|atlantic rhythm and blues 1947 1974,graph_album,album,Various Artists,Atlantic Rhythm and Blues 1947-1974,1985,us,high_confidence_album_no_safe_match,1,62,1876794966,Two Of A Kind (Original Motion Picture Soundtrack),Various Artists,,0.000,,apple_album_search_no_results,1876794966,false
graph_album:album|various artists|beauty and the beast:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|beauty and the beast,graph_album,album,Various Artists,Beauty and the Beast,1991,us,high_confidence_album_no_safe_match,54,132,1699102817,Beauty and the Beast (Original Motion Picture Soundtrack),Various Artists,,0.067,,apple_album_search_no_auto_match,401365101,false
graph_album:album|various artists|crow:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|crow,graph_album,album,Various Artists,The Crow,1994,us,high_confidence_album_no_safe_match,102,123,322025243,The Crow (Original Motion Picture Soundtrack),Various Artists,,0.000,,apple_album_search_no_auto_match,1781285037,false
graph_album:album|various artists|dirty dancing:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|dirty dancing,graph_album,album,Various Artists,Dirty Dancing,1987,us,high_confidence_album_no_safe_match,99,154,254938499,Dirty Dancing (Original Motion Picture Soundtrack),Various Artists,,0.308,,apple_album_search_no_auto_match,401365101,false
graph_album:album|various artists|doo wop box:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|doo wop box,graph_album,album,Various Artists,The Doo Wop Box,1993,us,high_confidence_album_no_safe_match,83,66,316059992,The Doo Wop Box 2,Various Artists,,0.020,,apple_album_search_no_auto_match,401365101,false
graph_album:album|various artists|dr demento 20th anniversary collection:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|dr demento 20th anniversary collection,graph_album,album,Various Artists,Dr. Demento 20th Anniversary Collection,1991,us,high_confidence_album_no_safe_match,64,45,401365101,Nos Grandes Idoles Country Disparus,Various Artists,,0.000,,apple_album_search_no_results,401365101,false
graph_album:album|various artists|forrest gump:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|forrest gump,graph_album,album,Various Artists,Forrest Gump,1994,us,high_confidence_album_no_safe_match,76,133,418556875,Forrest Gump (The Soundtrack),Original Motion Picture Soundtrack & Alan Silvestri,,0.313,,apple_album_search_no_auto_match,1781285037,false
graph_album:album|various artists|garden state:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|garden state,graph_album,album,Various Artists,Garden State,2004,us,high_confidence_album_no_safe_match,137,93,1817284304,Garden State,Jeremy Zucker,,0.077,,apple_album_search_no_auto_match,1717640317,false
graph_album:album|various artists|hercules:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|hercules,graph_album,album,Various Artists,Hercules,1997,us,high_confidence_album_no_safe_match,69,112,1412858854,Hercules (Original Motion Picture Soundtrack),"Alan Menken, David Zippel, Roger Bart, Susan Egan & Danny DeVito",,0.000,,apple_album_search_no_auto_match,1633661983,false
graph_album:album|various artists|jock jams volume 1:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|jock jams volume 1,graph_album,album,Various Artists,"Jock Jams, Volume 1",1995,us,high_confidence_album_no_safe_match,47,56,1571560471,Space Jam: A New Legacy (Original Motion Picture Soundtrack),Various Artists,,0.050,,apple_album_search_no_auto_match,1647220429,false
graph_album:album|various artists|matrix:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|matrix,graph_album,album,Various Artists,The Matrix,1999,us,high_confidence_album_no_safe_match,67,89,1443853659,The Matrix (Original Motion Picture Score),DON DAVIS,,0.067,,apple_album_search_no_auto_match,1633661983,false
graph_album:album|various artists|moana:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|moana,graph_album,album,Various Artists,Moana,2016,us,high_confidence_album_no_safe_match,81,112,1440634928,Moana (Original Motion Picture Soundtrack),Lin-Manuel Miranda & Mark Mancina,,0.000,,apple_album_search_no_auto_match,1440747168,false
graph_album:album|various artists|now that s what i call christmas:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|now that s what i call christmas,graph_album,album,Various Artists,Now That's What I Call Christmas!,2001,us,high_confidence_album_no_safe_match,97,82,1445667167,Christmas,Various Artists,,0.250,,apple_album_search_no_auto_match,1633661983,false
graph_album:album|various artists|romeo juliet:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|romeo juliet,graph_album,album,Various Artists,Romeo + Juliet,1996,us,high_confidence_album_no_safe_match,67,77,1467520632,Romeo + Juliet,Various Artists,,0.000,,apple_album_search_no_auto_match,1633661983,false
graph_album:album|various artists|saturday night fever:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|saturday night fever,graph_album,album,Various Artists,Saturday Night Fever,1977,us,high_confidence_album_no_safe_match,85,87,299852008,Saturday Night Fever,Cornell Dupree,,0.000,,apple_album_search_no_auto_match,1120285244,false
graph_album:album|various artists|singles:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|singles,graph_album,album,Various Artists,Singles,1992,us,high_confidence_album_no_safe_match,150,118,192995929,Singles (Original Motion Picture Soundtrack),Various Artists,,0.000,,apple_album_search_no_auto_match,401365101,false
graph_album:album|various artists|tangled:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|tangled,graph_album,album,Various Artists,Tangled,2010,us,high_confidence_album_no_safe_match,80,101,1436800950,Tangled (Original Motion Picture Soundtrack/Japanese Version),Various Artists,,0.000,,apple_album_search_no_auto_match,1858725281,false
graph_album:album|various artists|trainspotting:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|trainspotting,graph_album,album,Various Artists,Trainspotting,1996,us,high_confidence_album_no_safe_match,52,83,1813189090,Trainspotting,Rome Streetz & Conductor Williams,,0.000,,apple_album_search_no_auto_match,1633661983,false
graph_album:album|various artists|twilight:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|various artists|twilight,graph_album,album,Various Artists,Twilight,2008,us,high_confidence_album_no_safe_match,85,128,294342468,Twilight (Original Motion Picture Soundtrack),Various Artists,,0.000,,apple_album_search_no_auto_match,1858725281,false
graph_album:album|vicente fernandez|un azteca en el azteca:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|vicente fernandez|un azteca en el azteca,graph_album,album,Vicente Fernandez,Un Azteca en el Azteca,2016,us,high_confidence_album_no_safe_match,43,76,1145620213,"Un Azteca en el Azteca, Vol. 2 (En Vivo)",Vicente Fernández,,0.000,,apple_album_search_no_auto_match,1145620213,false
graph_album:album|wiggles|big red car:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|wiggles|big red car,graph_album,album,The Wiggles,Big Red Car,1995,us,high_confidence_album_no_safe_match,26,119,1871095493,Here Comes The Big Red Car,The Wiggles,,0.704,,apple_album_search_no_auto_match,1871092139,false
graph_album:album|yo yo ma|bach cello suites:high_confidence_album_no_safe_match,apple_music_high_confidence_album_pass_v1,album|yo yo ma|bach cello suites,graph_album,album,Yo-Yo Ma,Bach: Cello Suites,1983,us,high_confidence_album_no_safe_match,33,80,381515547,"Bach: Cello Suites Nos. 1-6, BWV 1007-1012 (2009 Remaster)",Yo-Yo Ma,,0.000,,apple_album_search_no_auto_match,381515547,false
