deferred_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,deferred_reason,candidate_count,candidate_apple_id_count,strongest_basis_suffix,prior_review_reason,raw_payload_persisted
graph_song:song|garth brooks|dance:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|dance,graph_song,song,Garth Brooks,The Dance,1990,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|garth brooks|friends in low places:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|friends in low places,graph_song,song,Garth Brooks,Friends in Low Places,1990,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|garth brooks|much too young to feel this damn old:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|much too young to feel this damn old,graph_song,song,Garth Brooks,Much Too Young (To Feel This Damn Old),1989,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|garth brooks|river:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|river,graph_song,song,Garth Brooks,The River,1992,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|garth brooks|rodeo:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|rodeo,graph_song,song,Garth Brooks,Rodeo,1991,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|garth brooks|thunder rolls:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|garth brooks|thunder rolls,graph_song,song,Garth Brooks,The Thunder Rolls,1990,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|genesis|firth of fifth:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|genesis|firth of fifth,graph_song,song,Genesis,Firth of Fifth,1973,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|gmwa women of worship|order my steps:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|gmwa women of worship|order my steps,graph_song,song,GMWA Women of Worship,Order My Steps,1996,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|grateful dead|dark star:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|grateful dead|dark star,graph_song,song,Grateful Dead,Dark Star,1968,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|grupo firme and lenin ramirez|yo ya no vuelvo contigo:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|grupo firme and lenin ramirez|yo ya no vuelvo contigo,graph_song,song,Grupo Firme and Lenin Ramirez,Yo Ya No Vuelvo Contigo,2019,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|grupo frontera|no se va:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|grupo frontera|no se va,graph_song,song,Grupo Frontera,No Se Va,2022,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|gusto|disco s revenge:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|gusto|disco s revenge,graph_song,song,Gusto,Disco's Revenge,1995,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|harry connick jr|it had to be you:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|harry connick jr|it had to be you,graph_song,song,Harry Connick Jr.,It Had to Be You,1989,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
graph_song:song|hillsong united|from the inside out:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|hillsong united|from the inside out,graph_song,song,Hillsong United,From the Inside Out,2006,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|ibrahim ferrer|dos gardenias:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|ibrahim ferrer|dos gardenias,graph_song,song,Ibrahim Ferrer,Dos Gardenias,1997,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|idealism|both of us:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|idealism|both of us,graph_song,song,idealism,both of us,2016,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|idealism|hiraeth:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|idealism|hiraeth,graph_song,song,idealism,Hiraeth,2018,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|imperial brothers|we come to rock:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|imperial brothers|we come to rock,graph_song,song,Imperial Brothers,We Come to Rock,1984,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_no_auto_match,false
graph_song:song|injury reserve feat amine and rico nasty|jailbreak the tesla:song_source_album_no_unique_track_match,apple_music_song_source_album_reconciliation_pass_v1,song|injury reserve feat amine and rico nasty|jailbreak the tesla,graph_song,song,Injury Reserve feat. Aminé and Rico Nasty,Jailbreak the Tesla,2019,us,song_source_album_no_unique_track_match,0,0,,apple_song_search_needs_review_version_risk,false
